Market,Commodity,Classification,Grade,Sex,Wholesale,Retail,Supply Volume,County,Date
Sabatia,Chicken,Indigenous,-,Female,750.00/Head,-,18.0,Kakamega,2026-04-25
Sabatia,Chicken,Indigenous,-,Male,1000.00/Head,-,13.0,Kakamega,2026-04-25
Sabatia,Chicken,Indigenous,-,Female,900.00/Head,-,22.0,Kakamega,2026-04-25
Sabatia,Chicken,Indigenous,-,Male,1300.00/Head,-,16.0,Kakamega,2026-04-25
Makutano Embu,Dry Maize,White Maize,-,-,50.00/Kg,60.00/Kg,,Embu,2026-04-25
Makutano Embu,Red Sorghum,-,-,-,80.00/Kg,110.00/Kg,,Embu,2026-04-25
Makutano Embu,Rice,Pishori,-,-,150.00/Kg,170.00/Kg,,Embu,2026-04-25
Makutano Embu,Banana (Cooking),-,-,-,40.00/Kg,60.00/Kg,,Embu,2026-04-25
Makutano Embu,Banana (Plantain),-,-,-,80.00/Kg,125.00/Kg,,Embu,2026-04-25
Makutano Embu,Butternuts,-,-,-,40.00/Kg,60.00/Kg,,Embu,2026-04-25
Makutano Embu,Capsicums,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Carrots,-,-,-,35.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Chillies,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Courgette,-,-,-,60.00/Kg,70.00/Kg,,Embu,2026-04-25
Makutano Embu,Dry Onions,-,-,-,100.00/Kg,130.00/Kg,,Embu,2026-04-25
Makutano Embu,Egg plant (Brinjals),-,-,-,18.00/Kg,25.00/Kg,,Embu,2026-04-25
Makutano Embu,French beans,-,-,-,50.00/Kg,70.00/Kg,,Embu,2026-04-25
Makutano Embu,Fresh Peas,On pods,-,-,110.00/Kg,140.00/Kg,,Embu,2026-04-25
Makutano Embu,Garlic,-,-,-,350.00/Kg,400.00/Kg,,Embu,2026-04-25
Makutano Embu,Ginger,-,-,-,100.00/Kg,130.00/Kg,,Embu,2026-04-25
Makutano Embu,Ginger,-,-,-,100.00/Kg,130.00/Kg,,Embu,2026-04-25
Makutano Embu,Green Maize,-,-,-,45.00/Kg,70.00/Kg,,Embu,2026-04-25
Makutano Embu,Kales/Sukuma Wiki,-,-,-,20.00/Kg,30.00/Kg,,Embu,2026-04-25
Makutano Embu,Pumpkin,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Spinach,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Spring Onions,-,-,-,60.00/Kg,80.00/Kg,,Embu,2026-04-25
Makutano Embu,Tomatoes,-,-,-,96.00/Kg,108.00/Kg,,Embu,2026-04-25
Makutano Embu,Amaranthus (Terere),-,-,-,20.00/Kg,30.00/Kg,,Embu,2026-04-25
Makutano Embu,Black nightshade (Managu/ Osuga),-,-,-,40.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Cowpea leaves (Kunde),-,-,-,20.00/Kg,30.00/Kg,,Embu,2026-04-25
Makutano Embu,Jute Plant (Murenda),-,-,-,20.00/Kg,30.00/Kg,,Embu,2026-04-25
Makutano Embu,Jute Plant (Murenda),-,-,-,20.00/Kg,30.00/Kg,,Embu,2026-04-25
Makutano Embu,Pumpkin Leaves,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Thorn melon,-,-,-,40.00/Kg,60.00/Kg,,Embu,2026-04-25
Makutano Embu,Pineapples,-,-,-,75.00/Kg,125.00/Kg,,Embu,2026-04-25
Makutano Embu,Pawpaw,-,-,-,25.00/Kg,40.00/Kg,,Embu,2026-04-25
Makutano Embu,Passion Fruits,-,-,-,150.00/Kg,200.00/Kg,,Embu,2026-04-25
Makutano Embu,Oranges,-,-,-,30.00/Kg,50.00/Kg,,Embu,2026-04-25
Makutano Embu,Lemons,-,-,-,40.00/Kg,60.00/Kg,,Embu,2026-04-25
Makutano Embu,Beans (Yellow-Green),-,-,-,120.00/Kg,150.00/Kg,,Embu,2026-04-25
Makutano Embu,Cowpeas,-,-,-,100.00/Kg,130.00/Kg,,Embu,2026-04-25
Kabati - Muranga,Pork,-,-,-,-,700.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Eggs,Exotic/Grade,-,-,-,400.00/Tray(30),,Muranga,2026-04-25
Kabati - Muranga,Cow Milk(Processd),-,-,-,-,110.00/Lt,,Muranga,2026-04-25
Kabati - Muranga,Pumpkin Leaves,-,-,-,-,45.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Black nightshade (Managu/ Osuga),-,-,-,-,40.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Amaranthus (Terere),-,-,-,-,40.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Sweet potatoes,-,-,-,-,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Yam,-,-,-,-,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Cassava Fresh,-,-,-,-,45.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Arrow Root,-,-,-,-,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Water Melon,-,-,-,-,62.50/Kg,,Muranga,2026-04-25
Kabati - Muranga,Tree tomato,-,-,-,-,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Thorn melon,-,-,-,-,60.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Tangerine (Sandara),-,-,-,-,70.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Pineapples,-,-,-,-,46.67/Kg,,Muranga,2026-04-25
Kabati - Muranga,Oranges,-,-,-,-,70.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Mangoes,Improved,-,-,-,120.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Lemons,-,-,-,-,70.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Banana (Ripening),-,-,-,-,40.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Avocado,Hass,-,-,-,120.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Apples,-,-,-,-,600.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Tomatoes,-,-,-,-,45.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Spring Onions,-,-,-,-,70.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Spinach,-,-,-,-,50.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Pumpkin,-,-,-,-,66.67/Kg,,Muranga,2026-04-25
Kabati - Muranga,Green Maize,-,-,-,-,90.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Garlic,-,-,-,-,480.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Fresh Peas,Shelled Peas,-,-,-,200.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,French beans,-,-,-,-,60.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Cucumber,-,-,-,-,60.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Cucumber,-,-,-,-,60.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Cucumber,-,-,-,-,60.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Coriander (Dhania),-,-,-,-,45.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Chillies,-,-,-,-,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Capsicums,-,-,-,-,80.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Cabbages,-,-,-,-,33.33/Kg,,Muranga,2026-04-25
Kabati - Muranga,Butternuts,-,-,-,80.00/Kg,100.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Banana (Plantain),-,-,-,20.00/Kg,35.00/Kg,,Muranga,2026-04-25
Kabati - Muranga,Banana (Cooking),-,-,-,18.00/Kg,35.00/Kg,,Muranga,2026-04-25
Ngurubani Market,Tomatoes,-,-,-,60.00/Kg,75.00/Kg,1587.0,Kirinyaga,2026-04-24
Ngurubani Market,Spring Onions,-,-,-,40.00/Kg,60.00/Kg,380.0,Kirinyaga,2026-04-24
Ngurubani Market,Spinach,-,-,-,40.00/Kg,50.00/Kg,320.0,Kirinyaga,2026-04-24
Ngurubani Market,Pumpkin,-,-,-,25.00/Kg,34.00/Kg,3250.0,Kirinyaga,2026-04-24
Ngurubani Market,Kales/Sukuma Wiki,-,-,-,20.00/Kg,30.00/Kg,1000.0,Kirinyaga,2026-04-24
Ngurubani Market,Green Maize,-,-,-,30.00/Kg,45.00/Kg,4200.0,Kirinyaga,2026-04-24
Ngurubani Market,French beans,-,-,-,50.00/Kg,80.00/Kg,520.0,Kirinyaga,2026-04-24
Ngurubani Market,Fresh Peas,On pods,-,-,140.00/Kg,160.00/Kg,420.0,Kirinyaga,2026-04-24
Ngurubani Market,Egg plant (Brinjals),-,-,-,35.00/Kg,60.00/Kg,85.0,Kirinyaga,2026-04-24
Ngurubani Market,Dry Onions,-,-,-,80.00/Kg,120.00/Kg,6852.0,Kirinyaga,2026-04-24
Ngurubani Market,Cucumber,-,-,-,50.00/Kg,70.00/Kg,250.0,Kirinyaga,2026-04-24
Ngurubani Market,Courgette,-,-,-,80.00/Kg,120.00/Kg,185.0,Kirinyaga,2026-04-24
Ngurubani Market,Coriander (Dhania),-,-,-,50.00/Kg,80.00/Kg,120.0,Kirinyaga,2026-04-24
Ngurubani Market,Chillies,-,-,-,60.00/Kg,80.00/Kg,110.0,Kirinyaga,2026-04-24
Ngurubani Market,Carrots,-,-,-,40.00/Kg,60.00/Kg,3580.0,Kirinyaga,2026-04-24
Ngurubani Market,Capsicums,-,-,-,35.00/Kg,50.00/Kg,358.0,Kirinyaga,2026-04-24
Ngurubani Market,Banana (Cooking),-,-,-,25.00/Kg,35.00/Kg,2560.0,Kirinyaga,2026-04-24
Ngurubani Market,Butternuts,-,-,-,35.00/Kg,45.00/Kg,2580.0,Kirinyaga,2026-04-24
Ngurubani Market,Cabbages,-,-,-,20.00/Kg,28.00/Kg,21500.0,Kirinyaga,2026-04-24
Ngurubani Market,Pork,-,-,-,650.00/Kg,750.00/Kg,425.0,Kirinyaga,2026-04-24
Ngurubani Market,Meat Beef,-,-,-,650.00/Kg,750.00/Kg,1420.0,Kirinyaga,2026-04-24
Ngurubani Market,Eggs,Exotic/Grade,-,-,420.00/Tray(30),480.00/Tray(30),3200.0,Kirinyaga,2026-04-24
Ngurubani Market,Pigeon peas,-,-,-,73.33/Kg,100.00/Kg,3200.0,Kirinyaga,2026-04-24
Ngurubani Market,Mixed Beans,-,-,-,86.67/Kg,115.00/Kg,580.0,Kirinyaga,2026-04-24
Ngurubani Market,Lentils,-,-,-,188.89/Kg,225.00/Kg,2250.0,Kirinyaga,2026-04-24
Ngurubani Market,Green Grams,Hybrid/ polished,-,-,105.56/Kg,150.00/Kg,1200.0,Kirinyaga,2026-04-24
Ngurubani Market,Dolichos lablab (Njahi),-,-,-,83.33/Kg,110.00/Kg,1580.0,Kirinyaga,2026-04-24
Ngurubani Market,Cowpeas,-,-,-,100.00/Kg,140.00/Kg,2150.0,Kirinyaga,2026-04-24
Ngurubani Market,Beans Rosecoco (Nyayo),-,-,-,108.89/Kg,160.00/Kg,2580.0,Kirinyaga,2026-04-24
Ngurubani Market,Beans Red Haricot (Wairimu),-,-,-,100.00/Kg,140.00/Kg,6500.0,Kirinyaga,2026-04-24
Ngurubani Market,Beans (Yellow-Green),-,-,-,124.44/Kg,175.00/Kg,5800.0,Kirinyaga,2026-04-24
Ngurubani Market,Beans (Mwitemania),-,-,-,90.00/Kg,125.00/Kg,1250.0,Kirinyaga,2026-04-24
Ngurubani Market,White Irish Potatoes,-,-,-,45.00/Kg,50.00/Kg,23400.0,Kirinyaga,2026-04-24
Ngurubani Market,Sweet potatoes,-,-,-,80.00/Kg,120.00/Kg,380.0,Kirinyaga,2026-04-24
Ngurubani Market,Arrow Root,-,-,-,80.00/Kg,120.00/Kg,580.0,Kirinyaga,2026-04-24
Ngurubani Market,Water Melon,-,-,-,27.00/Kg,33.00/Kg,19500.0,Kirinyaga,2026-04-24
Ngurubani Market,Tree tomato,-,-,-,70.00/Kg,100.00/Kg,320.0,Kirinyaga,2026-04-24
Ngurubani Market,Thorn melon,-,-,-,80.00/Kg,120.00/Kg,320.0,Kirinyaga,2026-04-24
Ngurubani Market,Pineapples,-,-,-,60.00/Kg,80.00/Kg,1230.0,Kirinyaga,2026-04-24
Ngurubani Market,Passion Fruits,-,-,-,150.00/Kg,220.00/Kg,325.0,Kirinyaga,2026-04-24
Ngurubani Market,Pawpaw,-,-,-,40.00/Kg,60.00/Kg,215.0,Kirinyaga,2026-04-24
Ngurubani Market,Oranges,-,-,-,70.00/Kg,100.00/Kg,850.0,Kirinyaga,2026-04-24
Ngurubani Market,Lemons,-,-,-,40.00/Kg,55.00/Kg,220.0,Kirinyaga,2026-04-24
Ngurubani Market,Avocado,Local,-,-,50.00/Kg,70.00/Kg,1250.0,Kirinyaga,2026-04-24
Vanga,Rabbitfish (Tafi/Tasi),Fresh,-,-,220.00/Kg,240.00/Kg,35.0,Kwale,2026-04-24
Ngurubani Market,Pumpkin Leaves,-,-,-,20.00/Kg,25.00/Kg,250.0,Kirinyaga,2026-04-24
Vanga,Sardines,Fresh,-,-,220.00/Kg,250.00/Kg,250.0,Kwale,2026-04-24
Ngurubani Market,Cowpea leaves (Kunde),-,-,-,35.00/Kg,50.00/Kg,185.0,Kirinyaga,2026-04-24
Ngurubani Market,Black nightshade (Managu/ Osuga),-,-,-,30.00/Kg,40.00/Kg,520.0,Kirinyaga,2026-04-24
Vanga,Scavengers (Changu/Tangu),Fresh,-,-,250.00/Kg,270.00/Kg,58.0,Kwale,2026-04-24
Ngurubani Market,Amaranthus (Terere),-,-,-,25.00/Kg,35.00/Kg,280.0,Kirinyaga,2026-04-24
Ngurubani Market,Rice,Pishori,-,-,150.00/Kg,170.00/Kg,13580.0,Kirinyaga,2026-04-24
Ngurubani Market,Red Sorghum,-,-,-,83.33/Kg,110.00/Kg,2150.0,Kirinyaga,2026-04-24
Ngurubani Market,Dry Maize,White Maize,-,-,52.22/Kg,60.00/Kg,5800.0,Kirinyaga,2026-04-24
Ngurubani Market,Fertilizer,Sulphate of Ammonia,-,-,66.00/Kg,75.00/Kg,158000.0,Kirinyaga,2026-04-24
Ngurubani Market,Fertilizer,NPK,-,-,94.00/Kg,110.00/Kg,188000.0,Kirinyaga,2026-04-24
Ngurubani Market,Fertilizer,DAP,-,-,136.00/Kg,140.00/Kg,132000.0,Kirinyaga,2026-04-24
Ngurubani Market,Fertilizer,CAN,-,-,71.00/Kg,80.00/Kg,38900.0,Kirinyaga,2026-04-24
Ndanai Market,Eggs,Indigenous /Kenyeji,-,-,540.00/Tray(30),600.00/Tray(30),10000.0,Bomet,2026-04-24
Ndanai Market,Chicken,Indigenous,-,Female,650.00/Head,-,1500.0,Bomet,2026-04-24
Ndanai Market,Chicken,Indigenous,-,Male,950.00/Head,-,1200.0,Bomet,2026-04-24
Ndanai Market,Oranges,-,-,-,60.91/Kg,100.00/Kg,7000.0,Bomet,2026-04-24
Ndanai Market,Banana (Ripening),-,-,-,20.00/Kg,50.00/Kg,7000.0,Bomet,2026-04-24
Ndanai Market,Dry Maize,White Maize,-,-,44.44/Kg,60.00/Kg,27000.0,Bomet,2026-04-24
Ndanai Market,Black nightshade (Managu/ Osuga),-,-,-,80.00/Kg,100.00/Kg,5000.0,Bomet,2026-04-24
Ndanai Market,Tomatoes,-,-,-,75.00/Kg,100.00/Kg,12800.0,Bomet,2026-04-24
Ndanai Market,Dry Onions,-,-,-,70.00/Kg,90.00/Kg,8000.0,Bomet,2026-04-24
Ndanai Market,Cabbages,-,-,-,10.00/Kg,20.00/Kg,12000.0,Bomet,2026-04-24
Ndanai Market,Beans Rosecoco,-,-,-,13.33/Kg,160.00/Kg,18000.0,Bomet,2026-04-24
Kawangware,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,,Nairobi,2026-04-24
Kawangware,Pearl Rush Millet,-,-,-,122.22/Kg,120.00/Kg,,Nairobi,2026-04-24
Kawangware,Finger Millet,-,-,-,54.00/Kg,90.00/Kg,,Nairobi,2026-04-24
Kawangware,Dry Maize,White Maize,-,-,55.00/Kg,65.00/Kg,,Nairobi,2026-04-24
Kawangware,Lentils,-,-,-,220.00/Kg,250.00/Kg,,Nairobi,2026-04-24
Kawangware,Pigeon peas,-,-,-,100.00/Kg,115.00/Kg,,Nairobi,2026-04-24
Kawangware,Green Grams,Makueni,-,-,155.00/Kg,170.00/Kg,,Nairobi,2026-04-24
Kawangware,Beans Red Haricot (Wairimu),-,-,-,100.00/Kg,110.00/Kg,,Nairobi,2026-04-24
Kawangware,Dolichos lablab (Njahi),-,-,-,75.00/Kg,85.00/Kg,,Nairobi,2026-04-24
Kawangware,Cowpeas,-,-,-,90.00/Kg,120.00/Kg,,Nairobi,2026-04-24
Kawangware,Beans Rosecoco (Nyayo),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-24
Kawangware,Beans Rosecoco,-,-,-,115.00/Kg,125.00/Kg,,Nairobi,2026-04-24
Kawangware,Beans (Yellow-Green),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-24
Kawangware,Beans (Mwitemania),-,-,-,90.00/Kg,100.00/Kg,,Nairobi,2026-04-24
Mumias,Tilapia,Dried,-,-,-,466.67/Kg,,Kakamega,2026-04-24
Mumias,Nile Perch,Smoked,-,-,-,466.67/Kg,,Kakamega,2026-04-24
Mumias,Omena,Dried,-,-,-,533.33/Kg,,Kakamega,2026-04-24
Mumias,Sweet potatoes,-,-,-,-,31.25/Kg,,Kakamega,2026-04-24
Mumias,White Irish Potatoes,-,-,-,-,76.00/Kg,,Kakamega,2026-04-24
Mumias,Cassava Chips (dry),-,-,-,-,111.11/Kg,,Kakamega,2026-04-24
Mumias,Arrow Root,-,-,-,-,71.43/Kg,,Kakamega,2026-04-24
Mumias,Water Melon,-,-,-,-,64.29/Kg,,Kakamega,2026-04-24
Mumias,Thorn melon,-,-,-,-,66.67/Kg,,Kakamega,2026-04-24
Mumias,Pineapples,-,-,-,-,88.24/Kg,,Kakamega,2026-04-24
Mumias,Pawpaw,-,-,-,-,114.29/Kg,,Kakamega,2026-04-24
Mumias,Oranges,-,-,-,-,71.43/Kg,,Kakamega,2026-04-24
Mumias,Mangoes,Improved,-,-,-,25.00/Kg,,Kakamega,2026-04-24
Mumias,Lemons,-,-,-,-,111.11/Kg,,Kakamega,2026-04-24
Mumias,Apples,-,-,-,-,263.16/Kg,,Kakamega,2026-04-24
Mumias,Grapes,Black-Dark,-,-,-,740.00/Kg,,Kakamega,2026-04-24
Mumias,Banana (Ripening),-,-,-,-,62.50/Kg,,Kakamega,2026-04-24
Mumias,Avocado,Local,-,-,-,56.60/Kg,,Kakamega,2026-04-24
Mumias,Apples,-,-,-,-,700.00/Kg,,Kakamega,2026-04-24
Mumias,White Sorghum,-,-,-,-,63.64/kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Soko All Purpose HBF,-,-,-,82.50/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Pembe All Purpose HBF,-,-,-,87.50/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Ndovu all purpose HBF,-,-,-,87.50/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Exe Mandazi Fortified Wheat Flour,-,-,-,95.00/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Exe Mandazi Fortified Wheat Flour,-,-,-,92.50/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Exe All purpose fortified wheat flour,-,-,-,90.00/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Ajab fortigied Home Baking flour,-,-,-,90.00/Kg,,Kakamega,2026-04-24
Mumias,Wheat Flour,Ajab fortified mandazi flour,-,-,-,85.00/Kg,,Kakamega,2026-04-24
Mumias,Rice,Pishori,-,-,-,315.00/Kg,,Kakamega,2026-04-24
Mumias,Red Sorghum,-,-,-,-,173.91/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Jembe,-,-,-,70.00/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Soko,-,-,-,85.00/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Posho Mill,-,-,-,68.18/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Pembe,-,-,-,82.50/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Jogoo wimbi,-,-,-,145.00/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Jogoo,-,-,-,82.50/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Hostess,-,-,-,95.00/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Dola,-,-,-,85.00/Kg,,Kakamega,2026-04-24
Mumias,Maize Flour,Amaize,-,-,-,102.50/Kg,,Kakamega,2026-04-24
Mumias,Finger Millet,-,-,-,-,173.91/Kg,,Kakamega,2026-04-24
Mumias,Dry Maize,White Maize,-,-,-,59.09/Kg,,Kakamega,2026-04-24
Mumias,Spider flower (Saga),-,-,-,-,73.17/Kg,,Kakamega,2026-04-24
Mumias,Pumpkin Leaves,-,-,-,-,93.75/Kg,,Kakamega,2026-04-24
Mumias,Nderema- Vine Spinach,-,-,-,-,86.96/Kg,,Kakamega,2026-04-24
Mumias,Jute Plant (Murenda),-,-,-,-,90.91/Kg,,Kakamega,2026-04-24
Mumias,Indigenous Crotolaria (Mito/Miro),-,-,-,-,90.91/Kg,,Kakamega,2026-04-24
Mumias,Ethiopian Kales -Kanzira,-,-,-,-,90.91/Kg,,Kakamega,2026-04-24
Mumias,Cowpea leaves (Kunde),-,-,-,-,36.36/Kg,,Kakamega,2026-04-24
Mumias,Black nightshade (Managu/ Osuga),-,-,-,-,121.21/Kg,,Kakamega,2026-04-24
Mumias,Amaranthus (Terere),-,-,-,-,59.52/Kg,,Kakamega,2026-04-24
Mumias,Tomatoes,-,-,-,-,108.70/Kg,,Kakamega,2026-04-24
Mumias,Spring Onions,-,-,-,-,178.57/Kg,,Kakamega,2026-04-24
Mumias,Spinach,-,-,-,-,62.50/Kg,,Kakamega,2026-04-24
Mumias,Pumpkin,-,-,-,-,37.04/Kg,,Kakamega,2026-04-24
Mumias,Kales/Sukuma Wiki,-,-,-,-,43.48/Kg,,Kakamega,2026-04-24
Mumias,Ginger,-,-,-,-,192.31/Kg,,Kakamega,2026-04-24
Mumias,Garlic,-,-,-,-,535.71/Kg,,Kakamega,2026-04-24
Mumias,Egg plant (Brinjals),-,-,-,-,66.67/Kg,,Kakamega,2026-04-24
Mumias,Dry Onions,-,-,-,-,90.91/Kg,,Kakamega,2026-04-24
Mumias,Cucumber,-,-,-,-,192.31/Kg,,Kakamega,2026-04-24
Mumias,Courgette,-,-,-,-,166.67/Kg,,Kakamega,2026-04-24
Mumias,Coriander (Dhania),-,-,-,-,250.00/Kg,,Kakamega,2026-04-24
Mumias,Chillies,-,-,-,-,83.33/Kg,,Kakamega,2026-04-24
Mumias,Carrots,-,-,-,-,94.34/Kg,,Kakamega,2026-04-24
Mumias,Capsicums,-,-,-,-,166.67/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Sheep,Red Maasai,Grade 1,Male,6500.00/Head,-,7.0,Kakamega,2026-04-24
Mumias,Capsicums,-,-,-,-,166.67/Kg,,Kakamega,2026-04-24
Mumias,Cabbages,-,-,-,-,19.23/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Sheep,Red Maasai,Grade 2,Female,7000.00/Head,-,6.0,Kakamega,2026-04-24
Mumias,Butternuts,-,-,-,-,250.00/Kg,,Kakamega,2026-04-24
Mumias,Banana (Plantain),-,-,-,-,43.48/Kg,,Kakamega,2026-04-24
Mumias,Banana (Cooking),-,-,-,-,29.41/Kg,,Kakamega,2026-04-24
Mumias,Njugu Mawe,-,-,-,-,545.45/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Goat,Mixed,Grade 2,Female,8000.00/Head,-,8.0,Kakamega,2026-04-24
Malimili Livestock Market,Goat,Mixed,Grade 2,Male,7000.00/Head,-,6.0,Kakamega,2026-04-24
Malimili Livestock Market,Goat,Dairy Goats,Grade 2,Female,11000.00/Head,-,14.0,Kakamega,2026-04-24
Malimili Livestock Market,Goat,Mixed,Grade 2,Male,10000.00/Head,-,5.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Indigenous,-,Female,950.00/Head,-,37.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Female,1000.00/Head,-,20.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Male,1000.00/Head,-,30.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Indigenous,-,Male,900.00/Head,-,25.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Indigenous,-,Male,1150.00/Head,-,40.0,Kakamega,2026-04-24
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Male,1200.00/Head,-,30.0,Kakamega,2026-04-24
Mumias,Mixed Beans,-,-,-,-,113.64/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,35000.00/Head,-,24.0,Kakamega,2026-04-24
Mumias,Lentils,-,-,-,-,480.00/Kg,,Kakamega,2026-04-24
Mumias,Ground Nuts,Small Red,-,-,-,315.79/Kg,,Kakamega,2026-04-24
Mumias,Ground Nuts,Large Brown,-,-,-,375.00/Kg,,Kakamega,2026-04-24
Mumias,Green Grams,Local-Special,-,-,-,145.83/Kg,,Kakamega,2026-04-24
Mumias,Green Grams,Hybrid/ polished,-,-,-,190.00/Kg,,Kakamega,2026-04-24
Mumias,Dry Peas,-,-,-,-,260.00/Kg,,Kakamega,2026-04-24
Mumias,Dolichos lablab (Njahi),-,-,-,-,280.00/Kg,,Kakamega,2026-04-24
Mumias,Cowpeas,-,-,-,-,159.09/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,45000.00/Head,-,20.0,Kakamega,2026-04-24
Mumias,Beans Rosecoco (Nyayo),-,-,-,-,180.00/Kg,,Kakamega,2026-04-24
Voi Retail,Tree tomato,-,-,-,-,10.00/Kg,20.0,Taita-Taveta,2026-04-24
Mumias,Beans Rosecoco,-,-,-,-,173.91/Kg,,Kakamega,2026-04-24
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,60000.00/Head,-,16.0,Kakamega,2026-04-24
Voi Retail,Pawpaw,-,-,-,-,80.00/Kg,20.0,Taita-Taveta,2026-04-24
Mumias,Beans Red Haricot (Wairimu),-,-,-,-,125.00/Kg,,Kakamega,2026-04-24
Voi Retail,Oranges,-,-,-,-,15.00/Kg,10.0,Taita-Taveta,2026-04-24
Voi Retail,Mangoes,Improved,-,-,-,40.00/Kg,50.0,Taita-Taveta,2026-04-24
Voi Retail,Limes,-,-,-,-,10.00/Kg,10.0,Taita-Taveta,2026-04-24
Malimili Livestock Market,Cattle,Mixed,Grade 3,Male,27000.00/Head,-,24.0,Kakamega,2026-04-24
Voi Retail,Lemons,-,-,-,-,10.00/Kg,10.0,Taita-Taveta,2026-04-24
Voi Retail,Pumpkin Leaves,-,-,-,-,100.00/Kg,20.0,Taita-Taveta,2026-04-24
Voi Retail,Jute Plant (Murenda),-,-,-,-,100.00/Kg,50.0,Taita-Taveta,2026-04-24
Voi Retail,Indigenous Crotolaria (Mito/Miro),-,-,-,-,100.00/Kg,20.0,Taita-Taveta,2026-04-24
Voi Retail,Amaranthus (Terere),-,-,-,-,100.00/Kg,40.0,Taita-Taveta,2026-04-24
Voi Retail,Black nightshade (Managu/ Osuga),-,-,-,-,100.00/Kg,50.0,Taita-Taveta,2026-04-24
