Market,Commodity,Classification,Grade,Sex,Wholesale,Retail,Supply Volume,County,Date
Ndanai Market,Chicken,Improved Kienyeji,-,Male,1000.00/Head,-,1500.0,Bomet,2026-05-01
Ndanai Market,Water Melon,-,-,-,90.00/Kg,120.00/Kg,6000.0,Bomet,2026-05-01
Ndanai Market,Oranges,-,-,-,59.09/Kg,100.00/Kg,7000.0,Bomet,2026-05-01
Ndanai Market,Mangoes,Improved,-,-,24.00/Kg,50.00/Kg,8000.0,Bomet,2026-05-01
Ndanai Market,Banana (Ripening),-,-,-,20.00/Kg,50.00/Kg,10000.0,Bomet,2026-05-01
Ndanai Market,Banana (Ripening),-,-,-,20.00/Kg,50.00/Kg,10000.0,Bomet,2026-05-01
Ndanai Market,Dry Maize,White Maize,-,-,48.89/Kg,140.00/Kg,36000.0,Bomet,2026-05-01
Ndanai Market,Spider flower (Saga),-,-,-,60.00/Kg,100.00/Kg,2500.0,Bomet,2026-05-01
Ndanai Market,Black nightshade (Managu/ Osuga),-,-,-,60.00/Kg,100.00/Kg,3500.0,Bomet,2026-05-01
Ndanai Market,Tomatoes,-,-,-,75.00/Kg,100.00/Kg,12800.0,Bomet,2026-05-01
Ndanai Market,Kales/Sukuma Wiki,-,-,-,9.44/Kg,20.00/Kg,3600.0,Bomet,2026-05-01
Ndanai Market,Dry Onions,-,-,-,75.00/Kg,1000.00/Kg,8000.0,Bomet,2026-05-01
Ndanai Market,Cabbages,-,-,-,10.00/Kg,20.00/Kg,12000.0,Bomet,2026-05-01
Ndanai Market,Beans Rosecoco,-,-,-,133.33/Kg,175.00/Kg,9000.0,Bomet,2026-05-01
Kerugoya,White Irish Potatoes,-,-,-,40.00/Kg,75.00/Kg,2300.0,Kirinyaga,2026-05-01
Kerugoya,Water Melon,-,-,-,30.00/Kg,45.00/Kg,300.0,Kirinyaga,2026-05-01
Kerugoya,Tree tomato,-,-,-,100.00/Kg,200.00/Kg,250.0,Kirinyaga,2026-05-01
Kerugoya,Thorn melon,-,-,-,30.00/Kg,60.00/Kg,160.0,Kirinyaga,2026-05-01
Kerugoya,Passion Fruits,-,-,-,170.00/Kg,240.00/Kg,300.0,Kirinyaga,2026-05-01
Kerugoya,Oranges,-,-,-,60.00/Kg,120.00/Kg,300.0,Kirinyaga,2026-05-01
Kerugoya,Banana (Ripening),-,-,-,25.00/Kg,50.00/Kg,300.0,Kirinyaga,2026-05-01
Kerugoya,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,2250.0,Kirinyaga,2026-05-01
Kerugoya,Tomatoes,-,-,-,45.00/Kg,80.00/Kg,1500.0,Kirinyaga,2026-05-01
Kerugoya,Pumpkin,-,-,-,40.00/Kg,80.00/Kg,200.0,Kirinyaga,2026-05-01
Kerugoya,Kales/Sukuma Wiki,-,-,-,20.00/Kg,35.00/Kg,230.0,Kirinyaga,2026-05-01
Kerugoya,Ginger,-,-,-,170.00/Kg,260.00/Kg,200.0,Kirinyaga,2026-05-01
Kerugoya,Ginger,-,-,-,170.00/Kg,260.00/Kg,200.0,Kirinyaga,2026-05-01
Kerugoya,Fresh Peas,On pods,-,-,90.00/Kg,140.00/Kg,400.0,Kirinyaga,2026-05-01
Kerugoya,Dry Onions,-,-,-,75.00/Kg,140.00/Kg,2300.0,Kirinyaga,2026-05-01
Kerugoya,Courgette,-,-,-,80.00/Kg,150.00/Kg,300.0,Kirinyaga,2026-05-01
Kerugoya,Carrots,-,-,-,35.00/Kg,70.00/Kg,480.0,Kirinyaga,2026-05-01
Kerugoya,Capsicums,-,-,-,50.00/Kg,100.00/Kg,250.0,Kirinyaga,2026-05-01
Kerugoya,Capsicums,-,-,-,50.00/Kg,100.00/Kg,250.0,Kirinyaga,2026-05-01
Kerugoya,Cabbages,-,-,-,15.00/Kg,25.00/Kg,350.0,Kirinyaga,2026-05-01
Kerugoya,Butternuts,-,-,-,45.00/Kg,90.00/Kg,180.0,Kirinyaga,2026-05-01
Kerugoya,Banana (Cooking),-,-,-,18.00/Kg,35.00/Kg,780.0,Kirinyaga,2026-05-01
Kerugoya,Pigeon peas,-,-,-,120.00/Kg,150.00/Kg,2350.0,Kirinyaga,2026-05-01
Kerugoya,Mixed Beans,-,-,-,100.00/Kg,140.00/Kg,1150.0,Kirinyaga,2026-05-01
Kerugoya,Lentils,-,-,-,275.00/Kg,330.00/Kg,1250.0,Kirinyaga,2026-05-01
Kerugoya,Ground Nuts,Large Brown,-,-,270.00/Kg,320.00/Kg,800.0,Kirinyaga,2026-05-01
Kerugoya,Green Grams,Makueni,-,-,125.00/Kg,165.00/Kg,1600.0,Kirinyaga,2026-05-01
Kerugoya,Green Grams,Local-Special,-,-,140.00/Kg,180.00/Kg,1550.0,Kirinyaga,2026-05-01
Kerugoya,Green Grams,Hybrid/ polished,-,-,140.00/Kg,185.00/Kg,1400.0,Kirinyaga,2026-05-01
Kerugoya,Dry Peas,-,-,-,175.00/Kg,220.00/Kg,500.0,Kirinyaga,2026-05-01
Kerugoya,Dolichos lablab (Njahi),-,-,-,95.00/Kg,130.00/Kg,1650.0,Kirinyaga,2026-05-01
Kerugoya,Cowpeas,-,-,-,120.00/Kg,150.00/Kg,2200.0,Kirinyaga,2026-05-01
Kerugoya,Beans Rosecoco (Nyayo),-,-,-,145.00/Kg,190.00/Kg,2500.0,Kirinyaga,2026-05-01
Kerugoya,Beans Rosecoco,-,-,-,140.00/Kg,180.00/Kg,2450.0,Kirinyaga,2026-05-01
Kerugoya,Beans Red Haricot (Wairimu),-,-,-,120.00/Kg,150.00/Kg,2650.0,Kirinyaga,2026-05-01
Kerugoya,Beans (Yellow-Green),-,-,-,145.00/Kg,150.00/Kg,1650.0,Kirinyaga,2026-05-01
Kerugoya,Beans (Mwitemania),-,-,-,135.00/Kg,175.00/Kg,2350.0,Kirinyaga,2026-05-01
Kerugoya,Beans (Mwezi Moja),-,-,-,120.00/Kg,160.00/Kg,2600.0,Kirinyaga,2026-05-01
Kerugoya,Beans (Canadian wonder),-,-,-,120.00/Kg,160.00/Kg,2500.0,Kirinyaga,2026-05-01
Gakoromone,Tomatoes,-,-,-,80.00/Kg,100.00/Kg,24000.0,Meru,2026-05-01
Gakoromone,Spinach,-,-,-,35.00/Kg,40.00/Kg,3500.0,Meru,2026-05-01
Gakoromone,Pumpkin,-,-,-,50.00/Kg,60.00/Kg,1000.0,Meru,2026-05-01
Gakoromone,Kales/Sukuma Wiki,-,-,-,25.00/Kg,30.00/Kg,4500.0,Meru,2026-05-01
Gakoromone,Fresh Peas,On pods,-,-,130.00/Kg,140.00/Kg,1000.0,Meru,2026-05-01
Gakoromone,Dry Onions,-,-,-,100.00/Kg,120.00/Kg,30000.0,Meru,2026-05-01
Gakoromone,Courgette,-,-,-,110.00/Kg,100.00/Kg,1500.0,Meru,2026-05-01
Gakoromone,Carrots,-,-,-,31.43/Kg,35.71/Kg,45000.0,Meru,2026-05-01
Gakoromone,Capsicums,-,-,-,60.00/Kg,70.00/Kg,1000.0,Meru,2026-05-01
Gakoromone,Cabbages,-,-,-,16.67/Kg,55.00/Kg,35000.0,Meru,2026-05-01
Gakoromone,Butternuts,-,-,-,40.00/Kg,45.00/Kg,300.0,Meru,2026-05-01
Gakoromone,Banana (Plantain),-,-,-,18.00/Kg,20.00/Kg,20000.0,Meru,2026-05-01
Gakoromone,Banana (Cooking),-,-,-,18.00/Kg,20.00/Kg,18000.0,Meru,2026-05-01
Gakoromone,White Irish Potatoes,-,-,-,82.86/Kg,85.71/Kg,24000.0,Meru,2026-05-01
Gakoromone,Sweet potatoes,-,-,-,32.86/Kg,35.71/Kg,1000.0,Meru,2026-05-01
Gakoromone,Arrow Root,-,-,-,57.14/Kg,64.29/Kg,3000.0,Meru,2026-05-01
Gakoromone,Water Melon,-,-,-,37.00/Kg,45.00/Kg,35000.0,Meru,2026-05-01
Gakoromone,Thorn melon,-,-,-,20.00/Kg,25.00/Kg,200.0,Meru,2026-05-01
Gakoromone,Pawpaw,-,-,-,80.00/Kg,90.00/Kg,800.0,Meru,2026-05-01
Gakoromone,Oranges,-,-,-,80.00/Kg,100.00/Kg,4000.0,Meru,2026-05-01
Malimili Livestock Market,Sheep,Red Maasai,Grade 2,Male,5500.00/Head,-,8.0,Kakamega,2026-05-01
Malimili Livestock Market,Sheep,Red Maasai,Grade 2,Female,7500.00/Head,-,13.0,Kakamega,2026-05-01
Malimili Livestock Market,Sheep,Red Maasai,Grade 2,Male,7000.00/Head,-,7.0,Kakamega,2026-05-01
Malimili Livestock Market,Goat,Mixed,Grade 2,Female,8000.00/Head,-,9.0,Kakamega,2026-05-01
Malimili Livestock Market,Goat,Mixed,Grade 2,Male,7000.00/Head,-,13.0,Kakamega,2026-05-01
Malimili Livestock Market,Goat,Mixed,Grade 2,Female,11000.00/Head,-,11.0,Kakamega,2026-05-01
Malimili Livestock Market,Goat,Mixed,Grade 2,Male,10000.00/Head,-,10.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Indigenous,-,Female,600.00/Head,-,20.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Indigenous,-,Female,800.00/Head,-,40.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Indigenous,-,Male,800.00/Head,-,30.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Indigenous,-,Male,1050.00/Head,-,40.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Female,600.00/Head,-,20.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Female,850.00/Head,-,30.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Male,900.00/Head,-,30.0,Kakamega,2026-05-01
Malimili Livestock Market,Chicken,Improved Kienyeji,-,Male,1100.00/Head,-,20.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,30000.00/Head,-,22.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,42000.00/Head,-,14.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Female,60000.00/Head,-,18.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Male,27000.00/Head,-,26.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Male,37000.00/Head,-,15.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Mixed,Grade 3,Male,60000.00/Head,-,10.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Female,35000.00/Head,-,20.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Female,55000.00/Head,-,16.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Female,70000.00/Head,-,12.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Male,30000.00/Head,-,16.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Male,50000.00/Head,-,11.0,Kakamega,2026-05-01
Malimili Livestock Market,Cattle,Ayrshire,Grade 3,Male,65000.00/Head,-,8.0,Kakamega,2026-05-01
Mumias,Tilapia,Dried,-,-,-,416.67/Kg,,Kakamega,2026-05-01
Mumias,Omena,Dried,-,-,-,521.74/Kg,,Kakamega,2026-05-01
Mumias,Nile Perch,Smoked,-,-,-,358.97/Kg,,Kakamega,2026-05-01
Mumias,White Irish Potatoes,-,-,-,-,92.00/Kg,,Kakamega,2026-05-01
Mumias,Sweet potatoes,-,-,-,-,32.26/Kg,,Kakamega,2026-05-01
Mumias,Red Irish potato,-,-,-,-,84.00/Kg,,Kakamega,2026-05-01
Mumias,Cassava Fresh,-,-,-,-,71.43/Kg,,Kakamega,2026-05-01
Mumias,Cassava Chips (dry),-,-,-,-,66.67/Kg,,Kakamega,2026-05-01
Mumias,Arrow Root,-,-,-,-,76.92/Kg,,Kakamega,2026-05-01
Mumias,Water Melon,-,-,-,-,93.75/Kg,,Kakamega,2026-05-01
Mumias,Pineapples,-,-,-,-,83.33/Kg,,Kakamega,2026-05-01
Mumias,Passion Fruits,-,-,-,-,238.10/Kg,,Kakamega,2026-05-01
Mumias,Pawpaw,-,-,-,-,80.65/Kg,,Kakamega,2026-05-01
Mumias,Oranges,-,-,-,-,90.91/Kg,,Kakamega,2026-05-01
Mumias,Mangoes,Improved,-,-,-,55.56/Kg,,Kakamega,2026-05-01
Mumias,Lemons,-,-,-,-,64.52/Kg,,Kakamega,2026-05-01
Mumias,Grapes,Black-Dark,-,-,-,760.00/Kg,,Kakamega,2026-05-01
Mumias,Banana (Ripening),-,-,-,-,162.60/Kg,,Kakamega,2026-05-01
Mumias,Avocado,Local,-,-,-,53.57/Kg,,Kakamega,2026-05-01
Mumias,Apples,-,-,-,-,250.00/Kg,,Kakamega,2026-05-01
Mumias,White Sorghum,-,-,-,-,72.73/kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Soko All Purpose HBF,-,-,-,85.00/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Pembe All Purpose HBF,-,-,-,87.50/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Tropicana HBF,-,-,-,85.00/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Exe Mandazi Fortified Wheat Flour,-,-,-,95.00/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Exe Chapati fortified wheat flour,-,-,-,90.00/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Exe All purpose fortified wheat flour,-,-,-,87.50/Kg,,Kakamega,2026-05-01
Mumias,Wheat Flour,Ajab fortigied Home Baking flour,-,-,-,85.00/Kg,,Kakamega,2026-05-01
Mumias,Rice,Pishori,-,-,-,315.00/Kg,,Kakamega,2026-05-01
Mumias,Red Sorghum,-,-,-,-,71.43/Kg,,Kakamega,2026-05-01
Mumias,Red Sorghum,-,-,-,-,68.18/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Soko,-,-,-,82.50/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Posho Mill,-,-,-,68.18/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Jembe,-,-,-,70.00/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Jogoo wimbi,-,-,-,145.00/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Jogoo,-,-,-,82.50/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Hostess,-,-,-,95.00/Kg,,Kakamega,2026-05-01
Mumias,Maize Flour,Amaize,-,-,-,105.00/Kg,,Kakamega,2026-05-01
Mumias,Finger Millet,-,-,-,-,166.67/Kg,,Kakamega,2026-05-01
Mumias,Dry Maize,White Maize,-,-,-,59.09/Kg,,Kakamega,2026-05-01
Mumias,Spider flower (Saga),-,-,-,-,78.95/Kg,,Kakamega,2026-05-01
Mumias,Pumpkin Leaves,-,-,-,-,117.65/Kg,,Kakamega,2026-05-01
Mumias,Jute Plant (Murenda),-,-,-,-,76.92/Kg,,Kakamega,2026-05-01
Mumias,Indigenous Crotolaria (Mito/Miro),-,-,-,-,58.82/Kg,,Kakamega,2026-05-01
Mumias,Ethiopian Kales -Kanzira,-,-,-,-,100.00/Kg,,Kakamega,2026-05-01
Mumias,Cowpea leaves (Kunde),-,-,-,-,57.69/Kg,,Kakamega,2026-05-01
Mumias,Black nightshade (Managu/ Osuga),-,-,-,-,111.11/Kg,,Kakamega,2026-05-01
Mumias,Amaranthus (Terere),-,-,-,-,114.29/Kg,,Kakamega,2026-05-01
Mumias,Tomatoes,-,-,-,-,116.28/Kg,,Kakamega,2026-05-01
Mumias,Spring Onions,-,-,-,-,156.25/Kg,,Kakamega,2026-05-01
Mumias,Spinach,-,-,-,-,65.22/Kg,,Kakamega,2026-05-01
Mumias,Pumpkin,-,-,-,-,71.43/Kg,,Kakamega,2026-05-01
Mumias,Kales/Sukuma Wiki,-,-,-,-,58.82/Kg,,Kakamega,2026-05-01
Mumias,Ginger,-,-,-,-,250.00/Kg,,Kakamega,2026-05-01
Mumias,Garlic,-,-,-,-,48.39/Kg,,Kakamega,2026-05-01
Mumias,Fresh Peas,On pods,-,-,-,120.00/Kg,,Kakamega,2026-05-01
Mumias,Egg plant (Brinjals),-,-,-,-,125.00/Kg,,Kakamega,2026-05-01
Mumias,Dry Onions,-,-,-,-,142.86/Kg,,Kakamega,2026-05-01
Mumias,Cucumber,-,-,-,-,217.39/Kg,,Kakamega,2026-05-01
Mumias,Coriander (Dhania),-,-,-,-,217.39/Kg,,Kakamega,2026-05-01
Mumias,Chillies,-,-,-,-,125.00/Kg,,Kakamega,2026-05-01
Mumias,Carrots,-,-,-,-,119.05/Kg,,Kakamega,2026-05-01
Mumias,Capsicums,-,-,-,-,121.95/Kg,,Kakamega,2026-05-01
Mumias,Cabbages,-,-,-,-,23.81/Kg,,Kakamega,2026-05-01
Mumias,Butternuts,-,-,-,-,322.58/Kg,,Kakamega,2026-05-01
Mumias,Banana (Plantain),-,-,-,-,52.63/Kg,,Kakamega,2026-05-01
Mumias,Banana (Cooking),-,-,-,-,28.99/Kg,,Kakamega,2026-05-01
Mumias,Njugu Mawe,-,-,-,-,522.73/Kg,,Kakamega,2026-05-01
Mumias,Mixed Beans,-,-,-,-,113.64/Kg,,Kakamega,2026-05-01
Mumias,Lentils,-,-,-,-,460.00/Kg,,Kakamega,2026-05-01
Mumias,Ground Nuts,Small Red,-,-,-,285.71/Kg,,Kakamega,2026-05-01
Mumias,Ground Nuts,Large Brown,-,-,-,300.00/Kg,,Kakamega,2026-05-01
Mumias,Green Grams,Local-Special,-,-,-,156.52/Kg,,Kakamega,2026-05-01
Mumias,Green Grams,Hybrid/ polished,-,-,-,210.00/Kg,,Kakamega,2026-05-01
Mumias,Dry Peas,-,-,-,-,280.00/Kg,,Kakamega,2026-05-01
Mumias,Dolichos lablab (Njahi),-,-,-,-,320.00/Kg,,Kakamega,2026-05-01
Mumias,Cowpeas,-,-,-,-,156.52/Kg,,Kakamega,2026-05-01
Mumias,Beans Rosecoco,-,-,-,-,173.91/Kg,,Kakamega,2026-05-01
Mumias,Beans Red Haricot (Wairimu),-,-,-,-,125.00/Kg,,Kakamega,2026-05-01
Mumias,Beans (Yellow-Green),-,-,-,-,173.91/Kg,,Kakamega,2026-05-01
Mumias,Beans (Mwitemania),-,-,-,-,159.09/Kg,,Kakamega,2026-05-01
Mumias,Beans (Mwezi Moja),-,-,-,-,136.36/Kg,,Kakamega,2026-05-01
Mumias,Beans (Canadian wonder),-,-,-,-,173.91/Kg,,Kakamega,2026-05-01
Mumias,Coconut,-,-,-,-,125.00/Kg,,Kakamega,2026-05-01
Mumias,Fertilizer,Urea,-,-,-,106.00/Kg,,Kakamega,2026-05-01
Mumias,Fertilizer,NPK,-,-,-,114.00/Kg,,Kakamega,2026-05-01
Mumias,Fertilizer,DAP,-,-,-,116.00/Kg,,Kakamega,2026-05-01
Mumias,Fertilizer,CAN,-,-,-,96.00/Kg,,Kakamega,2026-05-01
Katito,Meat Chevon,-,-,-,-,750.00/Kg,3500.0,Kisumu,2026-04-30
Katito,Meat Beef,-,-,-,-,700.00/Kg,7500.0,Kisumu,2026-04-30
Katito,Honey,Crude,-,-,-,1000.00/Kg,1500.0,Kisumu,2026-04-30
Katito,Cow Milk(Processd),-,-,-,120.00/Lt,120.00/Lt,6500.0,Kisumu,2026-04-30
Katito,Cow Milk(At collection point),-,-,-,60.00/Lt,75.00/Lt,1500.0,Kisumu,2026-04-30
Katito,Sheep,Red Maasai,Grade 2,Female,6500.00/Head,-,1200.0,Kisumu,2026-04-30
Katito,Sheep,Red Maasai,Grade 2,Male,6800.00/Head,-,860.0,Kisumu,2026-04-30
Katito,Goat,East African Goat,Grade 2,Male,7200.00/Head,-,1150.0,Kisumu,2026-04-30
Katito,Goat,East African Goat,Grade 2,Male,7800.00/Head,-,1100.0,Kisumu,2026-04-30
Katito,Chicken,Indigenous,-,Female,950.00/Head,-,1200.0,Kisumu,2026-04-30
Katito,Chicken,Indigenous,-,Male,1300.00/Head,-,1600.0,Kisumu,2026-04-30
Katito,Cattle,Zebu,Grade 4,Female,25000.00/Head,-,1200.0,Kisumu,2026-04-30
Katito,Cattle,Zebu,Grade 4,Female,32000.00/Head,-,940.0,Kisumu,2026-04-30
Katito,Cattle,Zebu,Grade 4,Male,38000.00/Head,-,560.0,Kisumu,2026-04-30
Katito,Kales/Sukuma Wiki,-,-,-,46.67/Kg,41.67/Kg,4500.0,Kisumu,2026-04-30
Katito,Cabbages,-,-,-,20.00/Kg,26.67/Kg,2500.0,Kisumu,2026-04-30
Katito,Banana (Cooking),-,-,-,30.56/Kg,38.46/Kg,1500.0,Kisumu,2026-04-30
Katito,Green Grams,Hybrid/ polished,-,-,125.00/Kg,130.43/Kg,2500.0,Kisumu,2026-04-30
Katito,Ground Nuts,Large Brown,-,-,244.44/Kg,239.13/Kg,3500.0,Kisumu,2026-04-30
Katito,Beans Rosecoco,-,-,-,150.00/Kg,152.17/Kg,4500.0,Kisumu,2026-04-30
Katito,Beans (Yellow-Green),-,-,-,150.00/Kg,159.09/Kg,2800.0,Kisumu,2026-04-30
Katito,Maize Flour,Pembe,-,-,-,80.00/Kg,1500.0,Kisumu,2026-04-30
Katito,Wheat Flour,Exe self raising,-,-,-,95.00/Kg,1800.0,Kisumu,2026-04-30
Katito,Wheat Flour,Soko All Purpose HBF,-,-,-,80.00/Kg,,Kisumu,2026-04-30
Katito,Red Sorghum,-,-,-,75.00/Kg,78.26/Kg,3500.0,Kisumu,2026-04-30
Katito,Finger Millet,-,-,-,125.00/Kg,166.67/Kg,2500.0,Kisumu,2026-04-30
Katito,Dry Maize,White Maize,-,-,46.67/Kg,65.22/Kg,7500.0,Kisumu,2026-04-30
Katito,Fertilizer,DAP,-,-,-,120.00/Kg,,Kisumu,2026-04-30
Katito,Fertilizer,CAN,-,-,-,108.00/Kg,3500.0,Kisumu,2026-04-30
Vanga,Octopus (Pweza),Fresh,-,-,420.00/Kg,450.00/Kg,58.0,Kwale,2026-04-30
Vanga,Squid(Ngisi),Fresh,-,-,300.00/Kg,450.00/Kg,150.0,Kwale,2026-04-30
Vanga,Mackerel,Fresh,-,-,250.00/Kg,270.00/Kg,200.0,Kwale,2026-04-30
Vanga,Rabbitfish (Tafi/Tasi),Fresh,-,-,220.00/Kg,250.00/Kg,98.0,Kwale,2026-04-30
Vanga,Scavengers (Changu/Tangu),Fresh,-,-,200.00/Kg,220.00/Kg,28.0,Kwale,2026-04-30
Vanga,Wolf Herrings,Fresh,-,-,180.00/Piece,200.00/Piece,48.0,Kwale,2026-04-30
Vanga,Tuna,Fresh,-,-,250.00/Kg,300.00/Kg,85.0,Kwale,2026-04-30
Kinango,Omena,Dried,-,-,485.71/Kg,550.00/Kg,1750.0,Kwale,2026-04-30
Kinango,White Irish Potatoes,-,-,-,63.16/Kg,100.00/Kg,2500.0,Kwale,2026-04-30
Kinango,Oranges,-,-,-,40.00/Kg,60.00/Kg,1500.0,Kwale,2026-04-30
Kinango,Mangoes,Local,-,-,55.00/Kg,100.00/Kg,6000.0,Kwale,2026-04-30
Kinango,Lemons,-,-,-,45.00/Kg,70.00/Kg,700.0,Kwale,2026-04-30
Kinango,Banana (Ripening),-,-,-,45.00/Kg,65.00/Kg,2000.0,Kwale,2026-04-30
Kinango,Avocado,Local,-,-,60.00/Kg,100.00/Kg,800.0,Kwale,2026-04-30
Kinango,Black nightshade (Managu/ Osuga),-,-,-,48.00/Kg,70.00/Kg,500.0,Kwale,2026-04-30
Kinango,Amaranthus (Terere),-,-,-,38.00/Kg,60.00/Kg,1300.0,Kwale,2026-04-30
Kinango,Tomatoes,-,-,-,133.33/Kg,170.00/Kg,4000.0,Kwale,2026-04-30
Kinango,Kales/Sukuma Wiki,-,-,-,38.00/Kg,65.00/Kg,1600.0,Kwale,2026-04-30
Kinango,Green Maize,-,-,-,48.00/Kg,70.00/Kg,1200.0,Kwale,2026-04-30
Kinango,Ginger,-,-,-,190.00/Kg,250.00/Kg,250.0,Kwale,2026-04-30
Kinango,Garlic,-,-,-,450.00/Kg,550.00/Kg,300.0,Kwale,2026-04-30
Kinango,Egg plant (Brinjals),-,-,-,70.00/Kg,120.00/Kg,700.0,Kwale,2026-04-30
Kinango,Dry Onions,-,-,-,125.00/Kg,200.00/Kg,1200.0,Kwale,2026-04-30
Kinango,Coriander (Dhania),-,-,-,80.00/Kg,120.00/Kg,150.0,Kwale,2026-04-30
Kinango,Chillies,-,-,-,130.00/Kg,170.00/Kg,150.0,Kwale,2026-04-30
Kinango,Carrots,-,-,-,65.00/Kg,100.00/Kg,400.0,Kwale,2026-04-30
Kinango,Capsicums,-,-,-,95.00/Kg,150.00/Kg,600.0,Kwale,2026-04-30
Kinango,Cabbages,-,-,-,23.33/Kg,40.00/Kg,2000.0,Kwale,2026-04-30
Kinango,Banana (Cooking),-,-,-,45.00/Kg,65.00/Kg,600.0,Kwale,2026-04-30
Kawangware,Lentils,-,-,-,220.00/Kg,250.00/Kg,,Nairobi,2026-04-30
Kawangware,Pigeon peas,-,-,-,100.00/Kg,115.00/Kg,,Nairobi,2026-04-30
Kawangware,Green Grams,Makueni,-,-,155.00/Kg,170.00/Kg,,Nairobi,2026-04-30
Kawangware,Beans Red Haricot (Wairimu),-,-,-,100.00/Kg,110.00/Kg,,Nairobi,2026-04-30
Kawangware,Dolichos lablab (Njahi),-,-,-,75.00/Kg,85.00/Kg,,Nairobi,2026-04-30
Kawangware,Cowpeas,-,-,-,90.00/Kg,120.00/Kg,,Nairobi,2026-04-30
Kawangware,Beans Rosecoco (Nyayo),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-30
Kawangware,Beans Rosecoco,-,-,-,115.00/Kg,125.00/Kg,,Nairobi,2026-04-30
Kawangware,Beans (Yellow-Green),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-30
Kawangware,Beans (Mwitemania),-,-,-,90.00/Kg,100.00/Kg,,Nairobi,2026-04-30
Kawangware,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,,Nairobi,2026-04-30
Kawangware,Pearl Rush Millet,-,-,-,122.22/Kg,120.00/Kg,,Nairobi,2026-04-30
Kawangware,Finger Millet,-,-,-,54.00/Kg,90.00/Kg,,Nairobi,2026-04-30
Kawangware,Dry Maize,White Maize,-,-,55.00/Kg,65.00/Kg,,Nairobi,2026-04-30
Kutus,White Sorghum,-,-,-,77.00/kg,120.00/kg,,Kirinyaga,2026-04-30
Kutus,Paddy Rice,Pishori,-,-,76.00/Kg,78.00/Kg,,Kirinyaga,2026-04-30
Kutus,Red Sorghum,-,-,-,77.00/Kg,120.00/Kg,,Kirinyaga,2026-04-30
Kutus,Dry Maize,Mixed-Traditional,-,-,50.00/Kg,65.00/Kg,,Kirinyaga,2026-04-30
Lubao Livestock Market,Sheep,Red Maasai,Grade 2,Female,8000.00/Head,-,50.0,Kakamega,2026-04-30
Lubao Livestock Market,Sheep,Red Maasai,Grade 2,Male,9000.00/Head,-,80.0,Kakamega,2026-04-30
Lubao Livestock Market,Goat,East African Goat,Grade 2,Female,7500.00/Head,-,70.0,Kakamega,2026-04-30
Lubao Livestock Market,Goat,East African Goat,Grade 2,Male,9000.00/Head,-,120.0,Kakamega,2026-04-30
Lubao Livestock Market,Chicken,Improved Kienyeji,-,Female,700.00/Head,-,100.0,Kakamega,2026-04-30
Lubao Livestock Market,Chicken,Improved Kienyeji,-,Male,800.00/Head,-,150.0,Kakamega,2026-04-30
Lubao Livestock Market,Chicken,Improved Kienyeji,-,Female,800.00/Head,-,200.0,Kakamega,2026-04-30
